YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX
2014,2,9,4.2,6.79,0.41,398.21,83.49,130.86,11.45,0.37,1.9
2014,2,10,4.54,7.0,0.45,378.03,88.48,132.62,12.27,0.4,2.09
2014,2,11,4.57,7.26,0.45,377.08,88.62,138.72,12.81,0.43,2.21
2014,2,12,4.78,7.16,0.47,377.22,92.64,135.78,12.95,0.41,2.17
2014,2,13,4.07,7.06,0.41,381.45,80.41,134.77,11.38,0.38,1.98
2014,2,14,4.05,7.05,0.4,376.48,79.16,133.69,11.23,0.37,1.91
2014,2,15,4.57,7.18,0.45,375.38,89.04,136.73,12.46,0.4,2.09
2014,2,16,4.44,7.44,0.44,361.23,84.59,137.4,12.2,0.41,2.12
2014,2,17,4.32,7.13,0.42,379.97,83.55,135.12,11.87,0.39,2.02
2014,2,18,3.76,7.12,0.37,386.12,75.2,136.47,10.83,0.36,1.85
2014,2,19,3.85,6.83,0.38,375.84,75.76,128.96,10.39,0.34,1.78
2014,2,20,3.5,6.9,0.34,385.84,69.29,130.56,9.67,0.32,1.65
2014,2,21,2.77,6.83,0.27,391.05,55.55,129.37,7.87,0.27,1.41
2014,2,22,3.71,6.92,0.36,388.45,72.82,130.71,10.21,0.34,1.77
2014,2,23,3.62,6.87,0.35,383.3,70.48,128.18,9.84,0.32,1.67
2014,2,24,3.71,6.99,0.36,382.85,72.38,131.8,10.22,0.33,1.73
2014,2,25,3.5,7.15,0.34,392.95,71.12,139.0,10.4,0.34,1.77
2014,2,26,4.56,7.34,0.45,379.68,89.91,139.76,12.77,0.42,2.23
2014,2,27,2.47,7.36,0.24,375.03,50.07,140.76,7.54,0.27,1.38
2014,2,28,4.18,7.32,0.41,373.56,83.06,139.36,11.98,0.41,2.12
2014,3,1,3.7,7.26,0.36,382.41,73.34,137.98,10.63,0.36,1.87
2014,3,2,3.67,7.07,0.35,381.99,72.77,133.34,10.36,0.34,1.77
2014,3,3,3.71,7.44,0.36,377.5,73.52,142.09,10.84,0.37,1.91
2014,3,4,4.67,7.68,0.45,357.49,89.62,142.74,13.11,0.45,2.37
2014,3,5,3.5,7.2,0.34,380.82,69.25,135.84,10.07,0.34,1.74
2014,3,6,3.97,6.99,0.38,385.02,78.24,131.69,10.95,0.35,1.84
2014,3,7,3.49,6.94,0.34,370.13,68.35,129.38,9.55,0.34,1.77
2014,3,8,3.84,6.62,0.37,369.02,72.94,122.15,9.73,0.32,1.66
2014,3,9,2.79,7.1,0.27,375.46,55.14,133.91,8.03,0.27,1.42
2014,3,10,4.55,7.14,0.44,382.83,88.1,134.12,12.29,0.4,2.06
2014,3,11,3.41,7.28,0.33,380.71,67.13,137.2,9.7,0.32,1.66
2014,3,12,3.26,7.1,0.31,380.37,64.33,133.56,9.15,0.3,1.56
2014,3,13,3.52,6.97,0.34,386.22,70.05,133.4,9.78,0.32,1.65
2014,3,14,3.83,7.08,0.37,381.73,75.27,132.38,10.48,0.34,1.77
2014,3,15,3.35,7.08,0.32,380.11,65.77,132.86,9.29,0.3,1.54
2014,3,16,3.96,7.17,0.38,382.38,77.91,135.23,11.05,0.36,1.88
2014,3,17,4.42,7.03,0.42,377.55,86.51,131.83,11.91,0.39,2.06
2014,3,18,4.03,7.17,0.38,378.94,79.16,134.85,11.14,0.38,1.96
2014,3,19,4.15,7.22,0.4,383.51,81.62,136.51,11.25,0.36,1.88
2014,3,20,4.78,7.63,0.45,369.28,90.7,140.15,12.85,0.43,2.26
2014,3,21,4.51,7.36,0.43,373.8,87.87,139.9,12.49,0.41,2.12
2014,3,22,5.27,7.35,0.5,381.77,102.88,140.07,14.3,0.47,2.45
2014,3,23,4.79,7.31,0.46,371.99,92.77,137.68,12.94,0.43,2.26
2014,3,24,3.48,7.15,0.34,375.41,68.89,134.68,9.81,0.33,1.73
2014,3,25,4.32,7.12,0.41,382.22,84.9,134.2,11.7,0.38,2.02
2014,3,26,2.62,7.01,0.25,391.49,53.16,132.35,7.52,0.25,1.33
2014,3,27,5.3,7.05,0.51,374.93,101.68,132.11,13.53,0.43,2.27
2014,3,28,4.97,7.2,0.48,376.51,96.08,134.88,13.11,0.42,2.22
2014,3,29,5.16,7.36,0.49,382.74,101.16,139.9,13.93,0.44,2.31
2014,3,30,3.8,7.15,0.37,378.02,74.74,133.47,10.52,0.35,1.86
2014,3,31,5.31,7.18,0.51,372.32,101.91,134.01,13.73,0.44,2.3
2014,4,1,5.63,7.28,0.54,362.19,106.43,134.87,14.32,0.46,2.42
2014,4,2,4.69,7.09,0.45,375.4,91.13,132.93,12.36,0.38,2.02
2014,4,3,3.72,7.44,0.36,379.51,72.87,141.86,10.7,0.36,1.89
2014,4,4,5.32,7.46,0.51,373.68,104.34,142.45,14.6,0.48,2.55
2014,4,5,5.08,7.61,0.48,361.52,97.27,141.7,13.83,0.46,2.49
2014,4,6,4.55,7.39,0.44,382.61,89.48,140.88,12.73,0.42,2.25
2014,4,7,4.15,7.28,0.4,389.05,82.23,139.27,11.73,0.38,1.95
2014,4,8,3.95,7.24,0.38,369.16,78.15,137.02,10.99,0.36,1.89
2014,4,9,4.22,7.26,0.41,381.92,83.38,138.12,11.81,0.39,2.05
2014,4,10,5.02,7.27,0.48,377.25,97.02,137.84,13.35,0.43,2.27
2014,4,11,4.93,7.23,0.48,386.77,95.66,136.35,13.19,0.42,2.23
2014,4,12,3.54,7.02,0.34,377.48,68.77,131.23,9.58,0.31,1.6
2014,4,13,4.47,7.18,0.43,377.12,86.4,135.47,12.01,0.4,2.13
2014,4,14,4.68,7.11,0.45,377.29,91.47,134.02,12.63,0.41,2.21
2014,4,15,3.33,6.99,0.32,386.52,65.56,130.56,9.2,0.31,1.65
2014,4,16,4.83,7.27,0.47,378.78,94.03,137.3,13.18,0.44,2.32
2014,4,17,4.24,7.26,0.41,384.48,83.87,138.01,12.02,0.4,2.08
2014,4,18,4.03,7.35,0.39,378.58,79.64,140.79,11.55,0.38,1.99
2014,4,19,4.26,7.2,0.41,377.65,83.59,136.55,11.88,0.38,1.98
2014,4,20,4.42,7.2,0.43,378.02,86.79,136.8,12.3,0.39,2.05
2014,4,21,4.53,7.29,0.44,365.49,86.92,135.43,12.42,0.4,2.09
2014,4,22,4.36,7.04,0.42,384.64,85.63,133.24,11.95,0.38,1.95
2014,4,23,3.45,7.12,0.34,382.04,68.38,136.4,9.83,0.32,1.66
2014,4,24,2.85,7.08,0.28,369.91,57.63,133.97,8.38,0.27,1.43
2014,4,25,4.96,7.16,0.48,375.99,97.38,136.65,13.48,0.44,2.32
2014,4,26,4.32,7.25,0.42,387.06,85.16,138.79,12.2,0.4,2.06
2014,4,27,5.14,7.24,0.51,391.17,101.51,138.77,14.13,0.45,2.34
2014,4,28,5.0,7.28,0.49,378.34,97.82,138.63,13.79,0.45,2.35
2014,4,29,4.35,7.27,0.43,382.39,85.85,139.71,12.32,0.41,2.11
2014,4,30,3.91,7.02,0.38,396.54,78.41,135.7,11.02,0.34,1.78
2014,5,1,4.47,7.17,0.45,384.55,88.3,137.53,12.6,0.41,2.17
2014,5,2,4.05,7.19,0.4,378.91,79.41,137.46,11.53,0.4,2.09
2014,5,3,4.46,6.98,0.45,379.33,87.02,132.98,12.2,0.41,2.12
2014,5,4,3.53,7.04,0.35,378.96,69.31,133.34,9.98,0.32,1.65
2014,5,5,4.83,7.02,0.48,377.24,93.41,132.93,12.84,0.39,2.02
2014,5,6,3.98,7.14,0.4,382.63,78.77,136.35,11.48,0.37,1.92
2014,5,7,3.95,7.32,0.39,362.38,77.15,136.69,11.34,0.38,1.96
2014,5,8,3.48,7.16,0.34,377.18,68.53,136.73,10.17,0.34,1.76
2014,5,9,4.04,7.04,0.41,375.13,79.29,135.09,11.36,0.36,1.87
2014,5,10,4.05,7.19,0.41,365.97,79.96,136.73,11.62,0.37,1.88
2014,5,11,4.55,7.09,0.45,374.22,89.52,134.99,12.67,0.38,1.96
2014,5,12,5.16,7.16,0.52,377.02,100.52,136.44,14.07,0.42,2.2
2014,5,13,5.37,7.14,0.54,386.96,104.52,136.78,14.34,0.44,2.27
2014,5,14,2.84,6.99,0.29,380.83,55.88,133.15,8.31,0.27,1.34
2014,5,15,4.44,6.89,0.45,377.78,86.72,130.87,12.09,0.37,1.89
2014,5,16,3.85,6.83,0.39,380.98,74.3,128.58,10.55,0.34,1.71
2014,5,17,4.05,6.72,0.41,381.61,79.02,126.28,11.0,0.34,1.77
2014,5,18,4.54,6.71,0.46,382.39,87.62,126.52,12.09,0.38,1.91
2014,5,19,4.52,6.79,0.46,381.8,87.3,128.08,12.15,0.39,2.0
2014,5,20,3.35,6.98,0.34,379.41,65.64,133.8,9.59,0.3,1.52
2014,5,21,5.22,6.98,0.53,371.34,100.8,132.78,13.87,0.42,2.2
2014,5,22,4.03,7.01,0.41,380.67,79.16,133.92,11.4,0.38,1.94
2014,5,23,4.54,7.1,0.46,358.75,85.05,132.36,12.21,0.39,2.04
2014,5,24,4.91,7.02,0.5,380.2,95.36,134.3,13.38,0.42,2.23
2014,5,25,4.66,6.68,0.48,378.77,89.59,126.42,12.28,0.38,1.95
2014,5,26,3.61,6.83,0.37,365.59,68.63,129.26,9.93,0.3,1.57
2014,5,27,4.01,6.76,0.41,380.12,76.32,127.93,10.82,0.34,1.73
2014,5,28,4.1,6.97,0.42,381.55,77.89,133.12,11.32,0.36,1.86
2014,5,29,2.81,6.57,0.29,393.0,54.2,123.19,7.89,0.25,1.29
2014,5,30,4.29,6.74,0.44,382.12,82.5,127.02,11.45,0.35,1.82
2014,5,31,4.53,6.83,0.47,380.43,87.75,130.45,12.24,0.38,1.98
2014,6,1,3.93,6.77,0.41,389.01,77.57,129.28,10.95,0.34,1.74
2014,6,2,3.5,6.78,0.36,386.9,67.95,128.8,9.82,0.31,1.6
2014,6,3,4.26,6.8,0.44,383.97,81.74,129.2,11.54,0.37,1.89
2014,6,4,3.87,6.68,0.4,381.64,74.06,126.53,10.56,0.34,1.71
2014,6,5,4.08,6.78,0.42,387.17,79.04,129.41,11.19,0.35,1.8
2014,6,6,3.63,6.75,0.38,383.85,69.78,128.3,10.1,0.32,1.65
2014,6,7,3.61,6.75,0.38,382.46,70.38,128.91,10.13,0.33,1.69
2014,6,8,4.16,6.98,0.43,364.26,79.62,129.95,11.45,0.37,1.91
2014,6,9,4.24,6.9,0.44,375.29,81.98,130.99,11.56,0.36,1.85
2014,6,10,4.32,6.78,0.45,386.09,83.87,129.13,11.77,0.38,1.94
2014,6,11,5.24,6.87,0.55,360.88,100.61,129.96,13.82,0.44,2.3
2014,6,12,4.67,6.81,0.48,375.21,89.96,129.6,12.52,0.39,2.05
2014,6,13,4.41,6.75,0.46,380.98,84.48,128.06,11.84,0.38,1.91
2014,6,14,3.98,6.73,0.41,389.73,75.87,128.35,10.87,0.35,1.8
2014,6,15,4.47,6.67,0.46,372.71,85.95,125.83,11.87,0.36,1.85
2014,6,16,4.48,6.83,0.47,372.64,85.11,128.41,11.86,0.36,1.86
2014,6,17,4.29,6.77,0.45,383.58,82.28,127.38,11.52,0.37,1.86
2014,6,18,4.04,6.57,0.42,375.87,76.1,122.76,10.69,0.34,1.71
2014,6,19,4.57,6.63,0.48,377.87,87.61,125.12,12.05,0.38,1.92
2014,6,20,4.36,6.74,0.45,378.05,84.02,127.31,11.8,0.38,1.91
2014,6,21,4.11,6.73,0.43,381.53,78.52,127.31,11.11,0.35,1.8
2014,6,22,4.5,6.74,0.47,378.52,85.51,127.32,12.03,0.38,1.95
2014,6,23,3.74,6.65,0.39,379.66,70.45,125.3,10.03,0.31,1.61
2014,6,24,3.12,6.99,0.33,357.4,58.72,130.55,8.76,0.29,1.48
2014,6,25,3.65,6.66,0.38,379.87,70.28,126.65,10.06,0.31,1.58
2014,6,26,4.35,6.65,0.45,379.12,84.09,126.66,11.76,0.36,1.86
2014,6,27,4.0,6.51,0.41,366.44,76.38,123.2,10.57,0.32,1.64
2014,6,28,5.47,6.68,0.57,370.64,105.53,127.27,14.21,0.44,2.29
2014,6,29,4.6,6.78,0.48,381.18,89.12,129.01,12.5,0.4,2.09
2014,6,30,4.2,6.61,0.44,381.62,79.25,124.49,11.09,0.34,1.77
2014,7,1,4.5,6.77,0.47,380.47,86.79,128.53,12.16,0.38,1.94
2014,7,2,4.33,6.71,0.45,382.16,84.03,127.71,11.8,0.37,1.88
2014,7,3,4.35,6.48,0.45,392.52,85.32,125.41,11.62,0.34,1.79
2014,7,4,4.34,6.73,0.45,378.26,81.94,127.1,11.51,0.35,1.81
2014,7,5,4.43,6.66,0.46,379.73,85.23,126.42,11.75,0.37,1.88
2014,7,6,3.96,6.71,0.41,376.85,76.79,127.49,10.87,0.34,1.74
2014,7,7,4.57,6.84,0.48,369.18,88.3,129.71,12.3,0.38,1.95
2014,7,8,4.82,6.84,0.5,373.66,92.98,129.48,12.92,0.4,2.05
2014,7,9,4.66,6.79,0.48,372.8,89.4,128.73,12.43,0.38,1.95
2014,7,10,4.25,6.79,0.44,355.95,78.47,124.52,11.04,0.34,1.75
2014,7,11,5.09,6.75,0.52,373.99,97.66,128.1,13.44,0.41,2.14
2014,7,12,4.81,6.68,0.5,378.4,92.84,127.22,12.7,0.38,1.98
2014,7,13,4.26,6.68,0.44,373.94,80.59,125.53,11.34,0.36,1.83
2014,7,14,4.24,6.83,0.44,385.73,80.18,128.23,11.36,0.36,1.84
2014,7,15,3.95,6.78,0.41,385.66,75.02,127.7,10.69,0.33,1.66
2014,7,16,4.52,6.77,0.47,395.38,86.25,127.23,12.13,0.38,1.95
2014,7,17,4.5,6.82,0.46,376.38,85.21,127.57,11.99,0.38,1.9
2014,7,18,4.62,6.71,0.48,369.91,88.52,126.21,12.19,0.38,1.93
2014,7,19,4.99,6.69,0.51,377.2,96.2,127.62,12.96,0.38,2.02
2014,7,20,4.56,6.69,0.47,380.48,86.93,125.41,11.99,0.37,1.89
2014,7,21,4.68,6.83,0.48,371.89,88.16,127.5,12.32,0.38,1.93
2014,7,22,4.13,6.8,0.42,380.98,79.01,127.71,11.18,0.34,1.77
2014,7,23,4.36,6.86,0.45,381.17,83.45,129.41,11.7,0.37,1.93
2014,7,24,5.07,6.84,0.52,369.59,96.89,128.8,13.16,0.4,2.07
2014,7,25,5.0,6.98,0.51,368.16,95.35,131.2,13.09,0.4,2.07
2014,7,26,4.07,7.17,0.41,364.66,77.88,133.05,11.27,0.38,1.95
2014,7,27,4.12,6.86,0.42,377.43,79.57,129.42,11.22,0.34,1.78
2014,7,28,5.39,6.95,0.55,369.42,102.91,131.2,13.93,0.42,2.22
2014,7,29,4.56,6.84,0.46,362.4,86.41,127.33,11.84,0.35,1.81
2014,7,30,4.87,6.83,0.49,372.77,93.7,128.98,12.91,0.39,2.03
2014,7,31,5.1,6.9,0.52,373.09,97.59,130.2,13.39,0.41,2.17
2014,8,1,4.11,7.02,0.41,380.52,79.17,132.88,11.28,0.35,1.82
2014,8,2,3.68,6.96,0.38,369.35,70.23,130.8,10.05,0.31,1.61
2014,8,3,4.22,6.97,0.43,373.3,80.95,131.05,11.35,0.35,1.8
2014,8,4,4.5,6.88,0.45,390.73,88.66,132.76,12.25,0.38,1.94
2014,8,5,3.26,6.98,0.33,375.27,63.53,131.3,9.02,0.27,1.35
2014,8,6,4.0,6.87,0.41,377.53,77.96,129.73,10.81,0.33,1.67
2014,8,7,4.2,6.86,0.42,376.43,80.95,128.71,11.27,0.35,1.8
2014,8,8,4.53,7.0,0.45,378.3,86.41,131.74,12.02,0.37,1.89
2014,8,9,4.41,7.16,0.45,378.04,84.17,134.41,11.89,0.38,1.91
2014,8,10,4.33,7.05,0.43,379.06,82.99,132.49,11.7,0.37,1.87
2014,8,11,4.05,7.27,0.41,369.23,78.05,135.43,11.3,0.38,1.94
2014,8,12,3.92,7.0,0.39,378.14,75.69,131.71,10.64,0.33,1.7
2014,8,13,4.22,7.08,0.42,383.59,81.59,134.13,11.58,0.36,1.84
2014,8,14,5.67,7.19,0.56,356.84,108.21,135.17,14.79,0.44,2.27
2014,8,15,5.26,7.05,0.52,364.28,100.24,132.05,13.67,0.41,2.12
2014,8,16,4.47,6.79,0.45,384.49,84.34,125.61,11.48,0.36,1.87
2014,8,17,3.61,6.62,0.36,393.2,68.8,122.71,9.37,0.28,1.45
2014,8,18,3.97,6.83,0.39,379.51,76.48,126.91,10.57,0.33,1.69
2014,8,19,4.92,6.76,0.48,368.42,92.77,124.6,12.33,0.38,1.95
2014,8,20,4.43,6.64,0.44,376.68,83.8,122.84,11.09,0.33,1.72
2014,8,21,4.16,6.76,0.41,373.02,78.93,125.0,10.62,0.32,1.66
2014,8,22,4.09,6.99,0.41,376.37,77.52,130.45,10.8,0.34,1.71
2014,8,23,3.71,6.77,0.37,380.36,70.33,124.87,9.6,0.29,1.5
2014,8,24,4.48,7.09,0.44,374.63,85.98,133.29,11.89,0.36,1.83
2014,8,25,3.04,7.18,0.3,374.68,59.62,135.67,8.71,0.27,1.43
2014,8,26,3.78,6.99,0.38,375.83,73.38,131.45,10.38,0.33,1.7
2014,8,27,3.97,7.28,0.39,356.59,75.0,134.17,10.73,0.34,1.8
2014,8,28,3.69,6.77,0.36,377.46,71.42,125.84,9.78,0.3,1.55
2014,8,29,5.12,7.14,0.5,369.39,98.95,134.94,13.47,0.41,2.09
2014,8,30,6.4,7.52,0.62,339.96,121.23,140.23,16.53,0.5,2.62
2014,8,31,5.94,7.43,0.58,363.25,113.41,139.74,15.49,0.47,2.45
2014,9,1,5.41,7.42,0.53,372.16,104.67,139.94,14.59,0.45,2.29
2014,9,2,3.67,7.32,0.36,385.93,72.87,139.21,10.68,0.34,1.74
2014,9,3,4.33,7.32,0.42,374.11,85.01,139.03,12.04,0.37,1.91
2014,9,4,4.7,7.44,0.46,376.34,91.73,140.5,13.14,0.41,2.1
2014,9,5,4.66,7.47,0.45,373.49,90.65,140.09,12.77,0.38,1.98
2014,9,6,4.43,7.27,0.43,377.98,86.62,137.15,12.3,0.38,1.97
2014,9,7,3.68,7.28,0.36,386.58,72.77,137.79,10.62,0.34,1.73
2014,9,8,3.7,7.23,0.36,382.78,72.97,135.98,10.48,0.33,1.68
2014,9,9,5.18,7.44,0.5,370.19,100.34,141.09,13.99,0.42,2.2
2014,9,10,3.61,7.3,0.35,380.19,72.5,138.91,10.61,0.34,1.72
2014,9,11,3.62,7.46,0.35,379.05,72.84,142.79,10.83,0.34,1.72
2014,9,12,4.35,7.58,0.42,356.07,84.95,141.38,12.45,0.41,2.09
2014,9,13,4.23,7.29,0.41,377.52,83.23,137.79,11.92,0.38,1.92
2014,9,14,3.57,7.25,0.34,389.25,72.25,138.53,10.51,0.34,1.72
2014,9,15,4.07,7.4,0.4,371.08,80.57,139.95,11.65,0.38,1.93
2014,9,16,4.69,7.4,0.45,376.24,92.2,139.65,13.02,0.41,2.11
2014,9,17,4.85,7.34,0.47,377.25,95.15,138.02,13.39,0.42,2.19
2014,9,18,4.57,7.43,0.45,388.73,91.96,141.77,13.12,0.41,2.09
2014,9,19,4.64,7.51,0.45,379.94,93.12,143.26,13.53,0.43,2.23
2014,9,20,3.55,7.47,0.34,378.52,74.04,143.55,11.02,0.35,1.81
2014,9,21,4.54,7.32,0.44,380.02,91.16,139.7,13.05,0.41,2.13
2014,9,22,4.27,7.4,0.41,383.29,85.91,140.66,12.48,0.41,2.12
2014,9,23,5.14,7.39,0.5,376.1,101.88,141.22,14.33,0.45,2.34
2014,9,24,4.86,7.43,0.47,374.75,95.93,141.2,13.48,0.42,2.2
2014,9,25,3.8,7.48,0.37,372.17,75.85,142.73,11.14,0.34,1.77
2014,9,26,5.32,7.46,0.52,362.07,103.32,140.43,14.31,0.44,2.29
2014,9,27,5.11,7.43,0.5,373.02,99.06,140.55,13.75,0.42,2.22
2014,9,28,5.34,7.61,0.52,347.2,101.13,139.8,14.16,0.45,2.34
2014,9,29,5.06,7.48,0.49,366.26,97.62,139.66,13.7,0.42,2.17
2014,9,30,5.55,7.38,0.54,367.76,107.21,139.02,14.62,0.44,2.3
2014,10,1,5.0,7.38,0.48,361.2,96.65,138.97,13.41,0.41,2.09
2014,10,2,3.39,7.42,0.33,380.73,66.98,140.8,9.91,0.31,1.62
2014,10,3,3.94,7.3,0.38,385.58,77.59,137.81,11.23,0.35,1.8
2014,10,4,4.91,7.35,0.48,390.8,96.66,139.76,13.59,0.41,2.16
2014,10,5,4.69,7.38,0.46,380.82,92.56,140.45,13.26,0.41,2.12
2014,10,6,4.43,7.21,0.43,380.55,87.36,136.81,12.4,0.38,1.91
2014,10,7,3.79,7.08,0.37,382.52,75.52,134.02,10.77,0.34,1.73
2014,10,8,3.68,7.4,0.36,380.54,73.82,142.02,11.1,0.36,1.84
2014,10,9,3.55,7.14,0.34,378.4,70.52,134.96,10.36,0.33,1.66
2014,10,10,3.9,7.27,0.38,383.86,77.61,138.38,11.38,0.36,1.84
2014,10,11,3.36,7.22,0.33,387.14,66.66,137.23,9.78,0.31,1.6
2014,10,12,4.47,7.12,0.44,378.19,86.08,134.46,12.09,0.38,1.92
2014,10,13,4.02,6.9,0.39,377.04,77.3,129.3,10.8,0.33,1.7
2014,10,14,4.26,7.22,0.42,360.27,80.46,132.15,11.38,0.37,1.9
2014,10,15,3.76,6.99,0.37,378.53,73.35,131.66,10.41,0.33,1.68
2014,10,16,4.2,6.8,0.41,378.66,81.82,128.33,11.16,0.34,1.75
2014,10,17,4.39,7.23,0.43,361.98,84.9,136.76,12.14,0.38,1.9
2014,10,18,4.65,7.28,0.46,375.86,91.37,139.27,13.12,0.43,2.21
2014,10,19,4.3,7.33,0.42,384.05,83.88,139.48,12.27,0.4,2.06
2014,10,20,3.88,7.14,0.38,392.0,76.33,135.72,10.95,0.35,1.79
2014,10,21,5.1,7.32,0.51,371.2,99.34,139.27,13.99,0.43,2.21
2014,10,22,3.02,7.14,0.3,378.16,59.52,135.65,8.83,0.28,1.43
2014,10,23,4.47,7.16,0.45,383.5,87.73,136.73,12.48,0.4,2.08
2014,10,24,4.19,7.26,0.41,375.77,81.55,138.26,11.73,0.38,1.92
2014,10,25,4.56,7.21,0.45,380.66,88.99,136.71,12.68,0.41,2.15
2014,10,26,3.05,7.33,0.3,381.37,60.91,140.71,9.22,0.3,1.53
2014,10,27,4.85,7.06,0.48,372.2,93.61,133.41,13.17,0.42,2.18
2014,10,28,4.62,7.2,0.46,373.8,90.06,136.7,12.84,0.41,2.09
2014,10,29,4.54,7.14,0.45,375.71,88.93,136.07,12.59,0.4,2.04
2014,10,30,3.8,7.35,0.38,358.84,73.43,137.7,10.7,0.34,1.76
2014,10,31,3.88,7.18,0.39,374.56,76.33,137.23,11.22,0.37,1.88
2014,11,1,5.13,7.29,0.52,377.66,100.75,140.93,14.27,0.45,2.31
2014,11,2,4.15,7.04,0.41,364.56,80.27,134.27,11.52,0.37,1.86
2014,11,3,4.66,6.91,0.47,379.1,90.66,131.64,12.48,0.38,2.01
2014,11,4,3.68,7.05,0.38,381.91,72.43,135.28,10.63,0.34,1.74
2014,11,5,4.07,7.17,0.41,391.9,80.7,137.95,11.79,0.38,1.96
2014,11,6,4.64,7.08,0.47,381.66,90.67,135.52,12.92,0.41,2.13
2014,11,7,4.49,7.03,0.45,375.95,87.91,134.4,12.4,0.38,1.98
2014,11,8,3.59,7.12,0.37,384.13,70.99,137.48,10.65,0.34,1.76
2014,11,9,4.56,7.12,0.46,376.6,89.96,136.8,12.77,0.41,2.14
2014,11,10,4.11,7.03,0.42,374.82,80.22,134.34,11.66,0.38,1.98
2014,11,11,3.8,6.84,0.39,369.98,74.87,129.48,10.75,0.34,1.77
2014,11,12,3.47,7.12,0.35,370.73,67.02,136.39,10.16,0.33,1.68
2014,11,13,3.65,7.04,0.38,367.25,71.63,134.18,10.49,0.34,1.7
2014,11,14,4.94,6.98,0.51,364.95,95.81,132.71,13.5,0.43,2.21
2014,11,15,4.49,7.13,0.46,360.86,85.05,133.11,12.23,0.39,2.04
2014,11,16,4.15,6.81,0.43,372.21,81.35,129.55,11.58,0.37,1.88
2014,11,17,3.59,6.62,0.37,382.09,70.19,125.74,9.82,0.3,1.58
2014,11,18,4.45,6.91,0.46,367.62,87.05,131.99,12.16,0.38,2.0
2014,11,19,3.01,7.1,0.31,368.98,59.59,136.76,9.09,0.3,1.53
2014,11,20,4.71,7.05,0.48,372.98,92.28,135.17,13.09,0.41,2.16
2014,11,21,4.49,7.01,0.47,384.55,86.95,134.27,12.61,0.41,2.1
2014,11,22,3.91,6.91,0.41,382.86,76.12,131.59,10.92,0.34,1.77
2014,11,23,4.22,6.68,0.44,381.66,81.63,127.0,11.34,0.35,1.84
2014,11,24,3.79,6.6,0.39,397.85,75.52,128.83,10.62,0.34,1.77
2014,11,25,2.74,6.66,0.28,384.38,53.9,126.82,8.02,0.26,1.33
2014,11,26,3.25,6.76,0.34,383.59,63.19,128.01,9.34,0.3,1.57
2014,11,27,4.66,6.76,0.48,368.91,89.31,127.69,12.37,0.38,2.01
2014,11,28,4.78,6.85,0.5,371.01,91.85,129.98,12.65,0.4,2.09
2014,11,29,4.75,6.82,0.5,376.13,91.95,130.28,12.88,0.41,2.11
2014,11,30,3.56,6.7,0.38,381.52,68.92,127.87,10.02,0.32,1.65
2014,12,1,4.98,7.0,0.52,358.11,94.02,130.5,13.2,0.41,2.16
2014,12,2,4.78,6.83,0.5,376.69,92.02,130.12,12.64,0.4,2.07
2014,12,3,4.34,6.72,0.45,380.55,83.84,128.01,11.59,0.35,1.84
2014,12,4,3.85,6.56,0.41,372.24,74.0,123.72,10.26,0.32,1.67
2014,12,5,3.51,6.65,0.37,377.48,68.98,127.02,9.91,0.32,1.65
2014,12,6,4.23,6.74,0.45,380.67,82.22,128.83,11.7,0.37,1.88
2014,12,7,3.49,6.79,0.37,386.48,67.44,130.28,9.99,0.31,1.61
2014,12,8,4.42,6.76,0.47,377.12,85.83,129.09,12.06,0.38,1.98
2014,12,9,3.05,6.88,0.32,377.5,59.45,132.65,8.95,0.29,1.49
2014,12,10,4.36,6.95,0.46,371.56,85.23,134.08,12.29,0.38,2.01
2014,12,11,4.14,6.92,0.44,374.31,80.48,132.94,11.74,0.38,1.93
2014,12,12,4.21,6.71,0.45,378.77,82.2,128.48,11.68,0.36,1.86
2014,12,13,3.75,6.81,0.4,371.23,72.31,129.73,10.45,0.33,1.7
2014,12,14,4.95,6.82,0.52,369.03,95.25,129.82,13.16,0.41,2.09
2014,12,15,5.13,6.72,0.55,366.17,97.59,127.0,13.29,0.41,2.16
2014,12,16,4.24,6.55,0.45,373.51,80.28,124.63,11.42,0.36,1.86
2014,12,17,3.8,6.95,0.41,360.12,71.91,130.4,10.71,0.35,1.84
2014,12,18,4.21,6.59,0.45,372.18,80.67,124.51,11.26,0.35,1.8
2014,12,19,4.09,6.59,0.44,384.41,80.21,126.31,11.23,0.34,1.8
2014,12,20,4.12,6.69,0.44,367.73,80.09,127.86,11.45,0.37,1.9
2014,12,21,3.96,6.67,0.42,381.59,76.66,127.2,10.9,0.34,1.73
2014,12,22,5.13,6.71,0.55,374.38,97.42,126.72,13.2,0.41,2.11
2014,12,23,4.99,6.89,0.53,372.95,94.44,129.69,12.92,0.4,2.09
2014,12,24,4.28,6.74,0.45,372.69,81.45,127.59,11.41,0.36,1.85
2014,12,25,3.57,6.72,0.38,384.63,68.34,128.24,9.96,0.31,1.63
2014,12,26,4.36,6.77,0.46,378.66,83.66,128.94,11.73,0.36,1.89
