Fecha|Valor
2016-09-15 00:00:00|432.71925000007155
2016-09-16 00:00:00|323.87800000005524
2016-09-17 00:00:00|270.97974999999684
2016-09-18 00:00:00|265.1039999999864
2016-09-19 00:00:00|359.2875000000216
2016-09-20 00:00:00|300.3585000000194
2016-09-21 00:00:00|304.13975000002273
2016-09-22 00:00:00|265.10400000001744
2016-09-23 00:00:00|249.9807499999377
2016-09-24 00:00:00|374.59899999998385
2016-09-25 00:00:00|348.4655000000213
2016-09-26 00:00:00|379.59000000004596
2016-09-27 00:00:00|303.07549999999367
2016-09-28 00:00:00|370.916749999917
2016-09-29 00:00:00|380.91000000006755
2016-09-30 00:00:00|299.3729999999923
2016-10-01 00:00:00|307.3299999998104
2016-10-02 00:00:00|473.96925000004114
2016-10-03 00:00:00|373.01200000009385
2016-10-04 00:00:00|294.19174999998626
2016-10-05 00:00:00|291.96775000002907
2016-10-06 00:00:00|272.0261249998483
2016-10-07 00:00:00|361.9378750000715
2016-10-08 00:00:00|285.9017500000055
2016-10-09 00:00:00|288.388749999946
2016-10-10 00:00:00|303.2743750000281
2016-10-11 00:00:00|280.09374999986517
2016-10-12 00:00:00|406.1593750000498
2016-10-13 00:00:00|324.43625000000213
2016-10-14 00:00:00|302.74475000004145
2016-10-15 00:00:00|271.5772499999371
2016-10-16 00:00:00|298.47975000005107
2016-10-17 00:00:00|247.35437499999608
2016-10-18 00:00:00|243.25187500001465
2016-10-19 00:00:00|225.70937500000292
2016-10-20 00:00:00|222.51499999999922
2016-10-21 00:00:00|219.15249999999534
2016-10-22 00:00:00|218.3468749999998
2016-10-23 00:00:00|214.51000000001372
2016-10-24 00:00:00|194.5581249999758
2016-10-25 00:00:00|211.18187500000383
2016-10-26 00:00:00|194.29062499997826
2016-10-27 00:00:00|207.82624999999294
2016-10-28 00:00:00|233.3312499998512
2016-10-29 00:00:00|340.5587500000811
2016-10-30 00:00:00|249.29312500002632
2016-10-31 00:00:00|215.7268750000053
